img1,img2,label
/data/NNDL/data/image/80/953/2010/54d1557c53f137.jpg,/data/NNDL/data/image/52/1759/2011/7c75f091f81fd9.jpg,1
/data/NNDL/data/image/144/1638/2011/d737da852665c0.jpg,/data/NNDL/data/image/144/1638/2011/006119f21192a6.jpg,0
/data/NNDL/data/image/145/520/2011/70c7837e17aaa8.jpg,/data/NNDL/data/image/60/353/2011/60a381ed0fc722.jpg,1
/data/NNDL/data/image/146/1740/2010/d09dc9e9f3fe18.jpg,/data/NNDL/data/image/146/1740/2012/1b5dabddbd6c69.jpg,0
/data/NNDL/data/image/16/1979/2013/a7da684213b7d3.jpg,/data/NNDL/data/image/43/1899/2013/4bca2881a95bf3.jpg,1
/data/NNDL/data/image/106/1313/2012/52da254ddf496b.jpg,/data/NNDL/data/image/106/1313/2013/ade46a87f46db0.jpg,0
/data/NNDL/data/image/163/718/2012/5c060c6b85440d.jpg,/data/NNDL/data/image/70/1862/2013/17118d138e7641.jpg,1
/data/NNDL/data/image/95/920/2013/e8398dccb66c15.jpg,/data/NNDL/data/image/95/926/2014/f4bd81d3f3f577.jpg,0
/data/NNDL/data/image/155/814/2013/040acd39ed337f.jpg,/data/NNDL/data/image/20/1117/2012/aa62f7a3981194.jpg,1
/data/NNDL/data/image/107/1470/2012/768727463fff79.jpg,/data/NNDL/data/image/107/1470/2012/a9389ffe9449fa.jpg,0
/data/NNDL/data/image/20/1117/2012/7226d8e9157287.jpg,/data/NNDL/data/image/45/1027/2008/a97fe4212f6cda.jpg,1
/data/NNDL/data/image/21/1303/2013/50ed60daa388c3.jpg,/data/NNDL/data/image/21/1304/2012/e75cb97e399197.jpg,0
/data/NNDL/data/image/75/1657/2011/19989e27d129e9.jpg,/data/NNDL/data/image/145/528/2007/fb1a162fa2c60d.jpg,1
/data/NNDL/data/image/153/1748/2015/390233da304859.jpg,/data/NNDL/data/image/153/1750/2010/d2f868df7ff78a.jpg,0
/data/NNDL/data/image/48/323/2004/360ed211b195a2.jpg,/data/NNDL/data/image/147/1553/2010/71e47b0bc1db66.jpg,1
/data/NNDL/data/image/53/767/2013/1e4680c44360af.jpg,/data/NNDL/data/image/53/764/2014/95bd3d0348b42f.jpg,0
/data/NNDL/data/image/108/1531/2009/bb66a290b29baa.jpg,/data/NNDL/data/image/51/1155/2015/da1ac2d58d8eaf.jpg,1
/data/NNDL/data/image/94/1240/2014/493a5ca0053ed9.jpg,/data/NNDL/data/image/94/1236/2008/58667675ebab79.jpg,0
/data/NNDL/data/image/94/1236/2009/f160fab64ce918.jpg,/data/NNDL/data/image/50/1121/2009/e7bfef07a058cd.jpg,1
/data/NNDL/data/image/18/1048/2013/9abf9d70a53624.jpg,/data/NNDL/data/image/18/1048/2013/c31cbdd9c7e7f4.jpg,0
/data/NNDL/data/image/58/342/2012/575d4ffde2f4bb.jpg,/data/NNDL/data/image/64/1457/2011/41afeb26cdc72c.jpg,1
/data/NNDL/data/image/1/1110/2012/c03223d5aa37f7.jpg,/data/NNDL/data/image/1/1107/2011/fa926e82f67484.jpg,0
/data/NNDL/data/image/157/1908/2009/cb1df06334b062.jpg,/data/NNDL/data/image/16/1979/2013/e5f1f9252535d9.jpg,1
/data/NNDL/data/image/81/69/2014/7ad47c50216d29.jpg,/data/NNDL/data/image/81/114/2015/48dd2d6bf975b1.jpg,0
/data/NNDL/data/image/18/1048/2013/40e554ac7dec44.jpg,/data/NNDL/data/image/158/1269/2009/8a9f1a5771ebcd.jpg,1
/data/NNDL/data/image/29/1246/2014/28402138dccb7d.jpg,/data/NNDL/data/image/29/1246/2014/61ed5f1b959777.jpg,0
/data/NNDL/data/image/104/851/2012/28e01c74fee00d.jpg,/data/NNDL/data/image/123/1400/2011/fc52364f11badf.jpg,1
/data/NNDL/data/image/47/1317/2012/9779bc42c6aead.jpg,/data/NNDL/data/image/47/1317/2012/22d562a481e43b.jpg,0
/data/NNDL/data/image/88/1433/2015/efc1a226f249bd.jpg,/data/NNDL/data/image/102/286/2011/584c757fc0fcab.jpg,1
/data/NNDL/data/image/10/1309/2013/bb2eed181ad2c1.jpg,/data/NNDL/data/image/10/1309/2013/6648df4f850cc8.jpg,0
/data/NNDL/data/image/154/1056/2012/e184f834aa7905.jpg,/data/NNDL/data/image/41/759/2014/25b7064fe46ce6.jpg,1
/data/NNDL/data/image/4/512/2015/9463dad0395eb7.jpg,/data/NNDL/data/image/4/511/2014/032c46055ea085.jpg,0
/data/NNDL/data/image/58/327/2014/266d23f6168e5f.jpg,/data/NNDL/data/image/61/349/2014/688278264096e4.jpg,1
/data/NNDL/data/image/142/1140/2013/c22aa5019ae5de.jpg,/data/NNDL/data/image/142/1134/2011/96388e86540b0f.jpg,0
/data/NNDL/data/image/117/1170/2012/9c1edb4417d211.jpg,/data/NNDL/data/image/118/961/2011/aa615d1a54f4a0.jpg,1
/data/NNDL/data/image/35/555/2014/df2b8ee167dc54.jpg,/data/NNDL/data/image/35/559/2011/04e89153eafa9d.jpg,0
/data/NNDL/data/image/117/1174/2008/f4f339c5c08120.jpg,/data/NNDL/data/image/55/1590/2010/ffe0ef5f3eaf11.jpg,1
/data/NNDL/data/image/93/848/2012/8a7924256359f3.jpg,/data/NNDL/data/image/93/849/2012/ab63f219df2b6b.jpg,0
/data/NNDL/data/image/147/1553/2010/332663d1452397.jpg,/data/NNDL/data/image/52/1759/2011/2471ff140660ca.jpg,1
/data/NNDL/data/image/11/736/2014/1ce0c8e7890341.jpg,/data/NNDL/data/image/11/738/2013/8f418bf70fd6a6.jpg,0
/data/NNDL/data/image/97/894/2013/24eb0d760b49bb.jpg,/data/NNDL/data/image/76/367/2010/9091a53664bd9a.jpg,1
/data/NNDL/data/image/129/1247/2014/46092ef7931a49.jpg,/data/NNDL/data/image/129/1247/2014/9cb4779f4079f2.jpg,0
/data/NNDL/data/image/80/952/2009/ba60036c5947a5.jpg,/data/NNDL/data/image/52/1759/2011/b501fb7983a867.jpg,1
/data/NNDL/data/image/163/722/2011/91ccd23415fad9.jpg,/data/NNDL/data/image/163/719/2014/4a96fa1dce8bcd.jpg,0
/data/NNDL/data/image/136/1782/2009/3c78af5a419d0f.jpg,/data/NNDL/data/image/47/1317/2012/7c84e06a2e79da.jpg,1
/data/NNDL/data/image/58/327/2014/4e44bc57ac871d.jpg,/data/NNDL/data/image/58/328/2013/cf5072b2bde657.jpg,0
/data/NNDL/data/image/160/785/2012/661abfa43d04bb.jpg,/data/NNDL/data/image/153/1747/2009/bbce48851f6587.jpg,1
/data/NNDL/data/image/30/1895/2010/44333af535f99d.jpg,/data/NNDL/data/image/30/1895/2010/0bf3a4ebcbbd24.jpg,0
/data/NNDL/data/image/117/1174/2013/d00afeccbaf06b.jpg,/data/NNDL/data/image/35/555/2014/93c2b12fbd2a16.jpg,1
/data/NNDL/data/image/5/1040/2011/7ed8ffad592e13.jpg,/data/NNDL/data/image/5/1042/2010/b0b2f8fb55ac81.jpg,0
/data/NNDL/data/image/115/700/2009/f36d4f1075c776.jpg,/data/NNDL/data/image/56/825/2011/d9c91b6c8842c2.jpg,1
/data/NNDL/data/image/19/1898/2011/614211853fab49.jpg,/data/NNDL/data/image/19/1898/2011/e8d8557e8caa20.jpg,0
/data/NNDL/data/image/159/1571/2009/3e1a0b7a4ed97f.jpg,/data/NNDL/data/image/94/1236/2010/578df2f01d0167.jpg,1
/data/NNDL/data/image/14/1829/2012/451b0cfaaa8447.jpg,/data/NNDL/data/image/14/1828/2011/038300cb72888c.jpg,0
/data/NNDL/data/image/59/355/2012/67dd8a6a1ca837.jpg,/data/NNDL/data/image/44/1771/2010/4ee66e308cbc8a.jpg,1
/data/NNDL/data/image/150/386/2008/f0d5770d0ad338.jpg,/data/NNDL/data/image/150/381/2014/04a66bf9f714d2.jpg,0
/data/NNDL/data/image/110/1093/2013/27bf9921f2fda7.jpg,/data/NNDL/data/image/80/953/2010/5eb53dca7e55e5.jpg,1
/data/NNDL/data/image/132/1229/2008/d23888644632e3.jpg,/data/NNDL/data/image/132/1226/2012/6e1d199e877b0f.jpg,0
/data/NNDL/data/image/39/1386/2011/a2e1ddb3bc4d5c.jpg,/data/NNDL/data/image/12/1318/2008/c242c6a96ba26a.jpg,1
/data/NNDL/data/image/5/1040/2011/cc1c629be53ba3.jpg,/data/NNDL/data/image/5/1041/2006/00757da685927a.jpg,0
/data/NNDL/data/image/61/349/2014/b87fa80c4ac94c.jpg,/data/NNDL/data/image/112/668/2014/99180a1c9dfcfa.jpg,1
/data/NNDL/data/image/47/1317/2012/b12b0ba1203d01.jpg,/data/NNDL/data/image/47/1317/2012/2a8980ff0a3d96.jpg,0
/data/NNDL/data/image/100/249/2013/6d0fdaf617306b.jpg,/data/NNDL/data/image/19/1898/2011/b0cbd1af2592bf.jpg,1
/data/NNDL/data/image/11/745/2012/b2e18ef4204c36.jpg,/data/NNDL/data/image/11/745/2012/e24cb856405e74.jpg,0
/data/NNDL/data/image/89/1786/2010/4db63197a64ecb.jpg,/data/NNDL/data/image/141/1825/2011/9f957fe28dffe4.jpg,1
/data/NNDL/data/image/33/573/2012/992ba3086c2a4f.jpg,/data/NNDL/data/image/33/580/2013/85e59c54342c54.jpg,0
/data/NNDL/data/image/145/529/2012/a4f323e60352c5.jpg,/data/NNDL/data/image/86/1314/2004/727a2f7ca060a1.jpg,1
/data/NNDL/data/image/156/1700/2011/de1cf0dbda9b05.jpg,/data/NNDL/data/image/156/1700/2011/46b24016d514cc.jpg,0
/data/NNDL/data/image/12/1318/2008/bef6fe609b10b5.jpg,/data/NNDL/data/image/114/1443/2014/cda13a6640ffe8.jpg,1
/data/NNDL/data/image/48/316/2014/6b2d33c1dc6a0a.jpg,/data/NNDL/data/image/48/319/2013/5dd0dbc9d73694.jpg,0
/data/NNDL/data/image/67/1699/2009/05cce4e2105b22.jpg,/data/NNDL/data/image/7/686/2015/7adfb0ea3d5859.jpg,1
/data/NNDL/data/image/93/846/2013/bd3436a5a49037.jpg,/data/NNDL/data/image/93/849/2012/96fa7f5471ca37.jpg,0
/data/NNDL/data/image/22/948/2009/d100cddf7a8862.jpg,/data/NNDL/data/image/35/555/2014/f14ce99fc47375.jpg,1
/data/NNDL/data/image/13/1980/2011/43f357fdc94a54.jpg,/data/NNDL/data/image/13/1980/2011/91cfea36985221.jpg,0
/data/NNDL/data/image/22/948/2014/b91274d74d82a2.jpg,/data/NNDL/data/image/61/348/2014/bbf496bd4e2c84.jpg,1
/data/NNDL/data/image/109/1546/2011/e5807dfe113663.jpg,/data/NNDL/data/image/109/1544/2013/d65a01e00bf582.jpg,0
/data/NNDL/data/image/101/817/2010/114a52967e9e88.jpg,/data/NNDL/data/image/108/1522/2014/0ef905ae34def7.jpg,1
/data/NNDL/data/image/109/1551/2013/5229d30d76a5c5.jpg,/data/NNDL/data/image/109/1550/2012/c28d1d466ab419.jpg,0
/data/NNDL/data/image/65/1316/2013/85ba447f130464.jpg,/data/NNDL/data/image/122/591/2011/8cd2edb4de7597.jpg,1
/data/NNDL/data/image/127/1178/2014/8145de1d39e4cf.jpg,/data/NNDL/data/image/127/1178/2014/3d1336a8eac5c7.jpg,0
/data/NNDL/data/image/1/1102/2011/919ff82bf6d72e.jpg,/data/NNDL/data/image/102/291/2015/6612085286bb6e.jpg,1
/data/NNDL/data/image/23/1320/2006/b28d11ca193bca.jpg,/data/NNDL/data/image/23/1320/2006/677fc0a6354cbe.jpg,0
/data/NNDL/data/image/146/1745/2014/c84abc428622e1.jpg,/data/NNDL/data/image/94/1243/2011/6051623fa937cb.jpg,1
/data/NNDL/data/image/151/425/2011/da459aab075726.jpg,/data/NNDL/data/image/151/420/2015/b319ac200cd5ea.jpg,0
/data/NNDL/data/image/135/947/unknown/5fcb9ed2d8abc9.jpg,/data/NNDL/data/image/62/354/2014/82958d204137e8.jpg,1
/data/NNDL/data/image/84/1966/2012/fd59eb7cc4a701.jpg,/data/NNDL/data/image/84/1970/2012/3b48a2568bfdf0.jpg,0
/data/NNDL/data/image/36/553/2014/d78170aab84857.jpg,/data/NNDL/data/image/18/1048/2009/e09e673076bd90.jpg,1
/data/NNDL/data/image/39/1385/2014/aea937124dfe82.jpg,/data/NNDL/data/image/39/1377/2012/ed77ea587cbc17.jpg,0
/data/NNDL/data/image/110/1094/2013/3bbb3674243d1b.jpg,/data/NNDL/data/image/55/1591/2011/86a2fe12873e1a.jpg,1
/data/NNDL/data/image/72/714/2013/4713131832a44d.jpg,/data/NNDL/data/image/72/712/2009/aea407a3c7e3f0.jpg,0
/data/NNDL/data/image/146/1745/2014/17471aad6f588a.jpg,/data/NNDL/data/image/1/1103/2015/aa824e6c84e019.jpg,1
/data/NNDL/data/image/127/1176/2014/5c2b47385774a5.jpg,/data/NNDL/data/image/127/1178/2014/308f7e60e9af6b.jpg,0
/data/NNDL/data/image/63/1465/2009/a8aeeaee05c1d1.jpg,/data/NNDL/data/image/67/1698/2011/7f557b55547071.jpg,1
/data/NNDL/data/image/48/319/2014/58dde0f6ac965e.jpg,/data/NNDL/data/image/48/316/2014/37003738dcb79b.jpg,0
/data/NNDL/data/image/118/966/2011/f6ea8cdac5d669.jpg,/data/NNDL/data/image/33/576/2011/58660801ff6e16.jpg,1
/data/NNDL/data/image/23/1320/2006/8948449bc14ca1.jpg,/data/NNDL/data/image/23/1319/2004/b695e54cdc2cc1.jpg,0
/data/NNDL/data/image/112/670/2013/490cb1742d94f9.jpg,/data/NNDL/data/image/38/1957/2010/22b14a5e33c7cf.jpg,1
/data/NNDL/data/image/38/1950/2012/91adbf12944c75.jpg,/data/NNDL/data/image/38/1959/2007/d32717f39d7623.jpg,0
/data/NNDL/data/image/83/374/2011/92cbe6582e36c0.jpg,/data/NNDL/data/image/2/1308/2013/9f7d68de9f0d1c.jpg,1
/data/NNDL/data/image/43/1899/2010/0c22d4516bd55a.jpg,/data/NNDL/data/image/43/1899/2014/74f9833c47b022.jpg,0
/data/NNDL/data/image/152/410/2012/5d8c2eeaf3e194.jpg,/data/NNDL/data/image/50/1123/2002/9842ad7b576bd7.jpg,1
/data/NNDL/data/image/94/1241/2015/fbd97d6fe6b5fb.jpg,/data/NNDL/data/image/94/1235/2014/13277a98d85be6.jpg,0
/data/NNDL/data/image/51/1159/2008/46f80bd2b2cec3.jpg,/data/NNDL/data/image/87/680/2014/302e51b3398be2.jpg,1
/data/NNDL/data/image/52/1759/2011/cffc3dc5b5dfa8.jpg,/data/NNDL/data/image/52/1759/2011/11a5688867a81b.jpg,0
/data/NNDL/data/image/16/1979/2013/20f5fad7a9721e.jpg,/data/NNDL/data/image/116/1154/2009/15995ccbbfe27a.jpg,1
/data/NNDL/data/image/3/1758/2009/d5be593c9fd360.jpg,/data/NNDL/data/image/3/1758/2009/fd89e150c8f528.jpg,0
/data/NNDL/data/image/144/1638/2011/006119f21192a6.jpg,/data/NNDL/data/image/163/718/2009/4382ab63d6deca.jpg,1
/data/NNDL/data/image/8/1045/2010/c56fc94520a8c0.jpg,/data/NNDL/data/image/8/1046/2014/241659aad16ff4.jpg,0
/data/NNDL/data/image/87/674/2013/3273da76ff7dba.jpg,/data/NNDL/data/image/117/1168/2014/edd72156ef0b2b.jpg,1
/data/NNDL/data/image/57/1608/2015/37be1c3fb1dc97.jpg,/data/NNDL/data/image/57/1608/2011/c4eab63538e64b.jpg,0
/data/NNDL/data/image/111/1719/2008/d19790ff16e24d.jpg,/data/NNDL/data/image/56/824/2008/c95aa3af72f318.jpg,1
/data/NNDL/data/image/144/1638/2011/d737da852665c0.jpg,/data/NNDL/data/image/144/1638/2011/dd2f441da8e557.jpg,0
/data/NNDL/data/image/137/1728/2011/a70d957eca7d3e.jpg,/data/NNDL/data/image/8/1045/2012/8afdf538ec7575.jpg,1
/data/NNDL/data/image/32/547/2012/af43521c7faaa6.jpg,/data/NNDL/data/image/32/544/2012/2dbbe318a11763.jpg,0
/data/NNDL/data/image/24/1310/2011/fb8ed0b7b14721.jpg,/data/NNDL/data/image/92/756/2012/e94f61f74f7f7c.jpg,1
/data/NNDL/data/image/156/1700/2011/46b24016d514cc.jpg,/data/NNDL/data/image/156/1700/2014/43ba8797598de4.jpg,0
/data/NNDL/data/image/57/1606/2015/03f2780a5bf309.jpg,/data/NNDL/data/image/56/823/2012/537b29f74a5151.jpg,1
/data/NNDL/data/image/6/1774/2011/3c4c9344acd7c4.jpg,/data/NNDL/data/image/6/1777/2013/e9129315852328.jpg,0
/data/NNDL/data/image/43/1899/2013/6809ff8833e7d8.jpg,/data/NNDL/data/image/135/945/2010/7d8343ac92fea7.jpg,1
/data/NNDL/data/image/102/292/2014/bb00e034589533.jpg,/data/NNDL/data/image/102/287/2011/1f31595b9e30c5.jpg,0
/data/NNDL/data/image/121/671/2014/9298a5288be221.jpg,/data/NNDL/data/image/86/1315/2011/a3f2105eff2aad.jpg,1
/data/NNDL/data/image/53/771/2015/f71fbc975d0552.jpg,/data/NNDL/data/image/53/764/2013/47c7c8d5daa29f.jpg,0
/data/NNDL/data/image/52/1759/2011/25290edac347cc.jpg,/data/NNDL/data/image/36/553/2015/89f61c2254a87d.jpg,1
/data/NNDL/data/image/112/662/2015/eb1cf437177960.jpg,/data/NNDL/data/image/112/669/2015/11e3ad7bf53f36.jpg,0
/data/NNDL/data/image/33/571/2012/d27bfa02ece619.jpg,/data/NNDL/data/image/36/548/2014/c005e42022788c.jpg,1
/data/NNDL/data/image/34/568/2009/a1b22fddb7306f.jpg,/data/NNDL/data/image/34/567/2010/204e60e3768364.jpg,0
/data/NNDL/data/image/154/1052/2010/0f9f33b2a14ad0.jpg,/data/NNDL/data/image/150/392/2009/abdd4741348d0c.jpg,1
/data/NNDL/data/image/95/916/2014/813dc3d5394284.jpg,/data/NNDL/data/image/95/931/2014/de509ac0b9e5fd.jpg,0
/data/NNDL/data/image/71/689/2012/c71dc1eacc41e8.jpg,/data/NNDL/data/image/23/1320/2006/0a99221539a061.jpg,1
/data/NNDL/data/image/140/1221/2012/511837f8b9a898.jpg,/data/NNDL/data/image/140/1189/2015/9b40597be073a5.jpg,0
/data/NNDL/data/image/154/1060/2009/a0c7e4a0d4220d.jpg,/data/NNDL/data/image/162/1610/2013/49412b7a107cee.jpg,1
/data/NNDL/data/image/90/1244/2012/f80beb4e9d9e6c.jpg,/data/NNDL/data/image/90/1244/2014/240baa51bd82cc.jpg,0
/data/NNDL/data/image/147/1553/2010/b4e2734b2442f2.jpg,/data/NNDL/data/image/59/355/2012/6d9e136e4efd52.jpg,1
/data/NNDL/data/image/29/1245/2013/ab4980d1636f0d.jpg,/data/NNDL/data/image/29/1246/2015/3e24bbe938f271.jpg,0
/data/NNDL/data/image/61/348/2014/36c3962c42228a.jpg,/data/NNDL/data/image/40/1091/2014/7a6c9285b52c2c.jpg,1
/data/NNDL/data/image/29/1246/2014/2b45b8b12a5b9c.jpg,/data/NNDL/data/image/29/1246/2012/71cccfc31822b6.jpg,0
/data/NNDL/data/image/79/1726/2011/3b53baf8d60249.jpg,/data/NNDL/data/image/52/1759/2011/11a5688867a81b.jpg,1
/data/NNDL/data/image/58/328/2013/1e5cd5287e8ad1.jpg,/data/NNDL/data/image/58/334/2012/8b13a38257e817.jpg,0
/data/NNDL/data/image/41/759/2014/50e360f1388f15.jpg,/data/NNDL/data/image/149/1818/2010/b3280c1e380fb4.jpg,1
/data/NNDL/data/image/149/1791/2007/31da352d50e7f4.jpg,/data/NNDL/data/image/149/1799/2011/f6d6aec297083d.jpg,0
/data/NNDL/data/image/62/354/2012/89d76a1b9bb2f0.jpg,/data/NNDL/data/image/56/823/2010/1a3a40a0ce3631.jpg,1
/data/NNDL/data/image/142/1141/2013/77334716c13d2a.jpg,/data/NNDL/data/image/142/1134/2010/f306621df90d48.jpg,0
/data/NNDL/data/image/52/1759/2011/1facb666d9a4f6.jpg,/data/NNDL/data/image/16/1979/2013/35945baa26f327.jpg,1
/data/NNDL/data/image/70/1863/2013/6f0655ea890dd6.jpg,/data/NNDL/data/image/70/1859/2012/bb16d7d43cd16a.jpg,0
/data/NNDL/data/image/112/662/2015/08d04435418462.jpg,/data/NNDL/data/image/109/1551/2012/94dba0760d1600.jpg,1
/data/NNDL/data/image/65/1316/2013/77ddb378dcab07.jpg,/data/NNDL/data/image/65/1316/2013/02cc3de6febafd.jpg,0
/data/NNDL/data/image/153/1749/2014/b45b4debcb4243.jpg,/data/NNDL/data/image/38/1953/2012/69586f2ccd0a25.jpg,1
/data/NNDL/data/image/58/342/2013/e1845c426290c1.jpg,/data/NNDL/data/image/58/342/2012/3653b6008dde9e.jpg,0
/data/NNDL/data/image/100/209/2015/70cfed6883a6d7.jpg,/data/NNDL/data/image/151/424/2013/eb6695211ed21c.jpg,1
/data/NNDL/data/image/39/1345/2012/73d9c7cafb4cbc.jpg,/data/NNDL/data/image/39/1333/2011/411b042cdd9e75.jpg,0
/data/NNDL/data/image/87/680/2014/ba3224994219eb.jpg,/data/NNDL/data/image/137/1733/2009/02a7e27dc96125.jpg,1
/data/NNDL/data/image/31/536/2011/043047d093dfda.jpg,/data/NNDL/data/image/31/533/2014/e2944899ff5cfb.jpg,0
/data/NNDL/data/image/37/1984/2013/4ee1f44f19c364.jpg,/data/NNDL/data/image/140/1221/2014/f0382656ef627a.jpg,1
/data/NNDL/data/image/154/1055/2013/06ac7f5eb1da18.jpg,/data/NNDL/data/image/154/1054/2014/178f8399f5e015.jpg,0
/data/NNDL/data/image/42/1248/2015/9645ce4c8ac47e.jpg,/data/NNDL/data/image/159/1585/2013/97a0191c847275.jpg,1
/data/NNDL/data/image/65/1316/2013/0cd1910de9b60c.jpg,/data/NNDL/data/image/65/1316/2013/e89f6962bad205.jpg,0
/data/NNDL/data/image/85/376/2009/4c4ca471139445.jpg,/data/NNDL/data/image/123/1399/2013/48155e0cee7262.jpg,1
/data/NNDL/data/image/6/1777/2013/44465e03e837ae.jpg,/data/NNDL/data/image/6/1777/2013/981da5209d698b.jpg,0
/data/NNDL/data/image/51/1155/2013/a60f2a48a8306f.jpg,/data/NNDL/data/image/144/1638/2011/0466853f5faaba.jpg,1
/data/NNDL/data/image/93/849/2013/fdd9735ace182d.jpg,/data/NNDL/data/image/93/846/2013/69942f0d344610.jpg,0
/data/NNDL/data/image/10/1309/2013/de5730046a3504.jpg,/data/NNDL/data/image/3/1758/2009/8539809fada3e6.jpg,1
/data/NNDL/data/image/62/354/2012/d6439d4d055d0f.jpg,/data/NNDL/data/image/62/354/2014/1392c254cc1c42.jpg,0
/data/NNDL/data/image/53/770/2011/26a19708e25464.jpg,/data/NNDL/data/image/107/1470/2012/a9389ffe9449fa.jpg,1
/data/NNDL/data/image/159/1576/2015/0b8a62e4cd8f11.jpg,/data/NNDL/data/image/159/1583/2012/2c0fb7ceeefc6c.jpg,0
/data/NNDL/data/image/9/1114/2011/1b1f978261b18f.jpg,/data/NNDL/data/image/144/1638/2010/99aefc28121bdc.jpg,1
/data/NNDL/data/image/28/1889/2011/c35e62527639f8.jpg,/data/NNDL/data/image/28/1866/2014/435aa2ec2b063c.jpg,0
/data/NNDL/data/image/5/1042/2009/415df72be9e556.jpg,/data/NNDL/data/image/65/1316/2013/02cc3de6febafd.jpg,1
/data/NNDL/data/image/52/1759/2011/2e766173932e6c.jpg,/data/NNDL/data/image/52/1759/2011/11a5688867a81b.jpg,0
/data/NNDL/data/image/128/1893/2013/17235621ff69b3.jpg,/data/NNDL/data/image/38/1959/2007/d32717f39d7623.jpg,1
/data/NNDL/data/image/29/1245/2013/fdf8730b48cf70.jpg,/data/NNDL/data/image/29/1245/2014/1ba3a866535a9e.jpg,0
/data/NNDL/data/image/47/1317/2012/5b27fbf4a9dd7e.jpg,/data/NNDL/data/image/104/851/2012/8d6d3201419ab1.jpg,1
/data/NNDL/data/image/70/1858/2014/71598c57ebdb83.jpg,/data/NNDL/data/image/70/1857/2014/6ffe79b236b8a9.jpg,0
/data/NNDL/data/image/80/951/2010/0cb2cdbb74159e.jpg,/data/NNDL/data/image/61/348/2014/6a31de201636e8.jpg,1
/data/NNDL/data/image/1/1103/2011/8d19ad7c3cc531.jpg,/data/NNDL/data/image/1/1112/2013/5ce16779bf61ba.jpg,0
/data/NNDL/data/image/114/1445/2011/8af0cab1375c0b.jpg,/data/NNDL/data/image/35/555/2014/224fd2be724e78.jpg,1
/data/NNDL/data/image/30/1895/2010/2a20676c798779.jpg,/data/NNDL/data/image/30/1895/2006/f507dd4444b82e.jpg,0
/data/NNDL/data/image/1/1101/2011/8cef236c1c21c4.jpg,/data/NNDL/data/image/117/1169/2013/b66f3d4f5d8e9d.jpg,1
/data/NNDL/data/image/83/368/2014/d8bd29b74eab17.jpg,/data/NNDL/data/image/83/372/2008/73c9024f149c51.jpg,0
/data/NNDL/data/image/71/691/2014/af9e4609ab552c.jpg,/data/NNDL/data/image/137/1731/2011/46a742e2bd97bb.jpg,1
/data/NNDL/data/image/148/1558/2011/b8d23cf17bab74.jpg,/data/NNDL/data/image/148/1554/2013/6f2081f9bac2c1.jpg,0
/data/NNDL/data/image/103/1847/2014/6d00e65dd949b2.jpg,/data/NNDL/data/image/61/348/2014/3d48135bab95c1.jpg,1
/data/NNDL/data/image/34/567/2011/f2af0b85d0a422.jpg,/data/NNDL/data/image/34/567/2012/bf355be4d10eef.jpg,0
/data/NNDL/data/image/108/1529/2014/c9d1306761491a.jpg,/data/NNDL/data/image/143/1841/2015/bd6cd957225da0.jpg,1
/data/NNDL/data/image/143/1838/2014/2c18cb382f796b.jpg,/data/NNDL/data/image/143/1841/2014/91c0019cdabe5b.jpg,0
/data/NNDL/data/image/60/352/2014/3a02c626b8e125.jpg,/data/NNDL/data/image/9/1116/2014/f1fb55695b3b71.jpg,1
/data/NNDL/data/image/75/1672/2014/5ec34200f37e2d.jpg,/data/NNDL/data/image/75/1655/2009/f3f6b35b98ecea.jpg,0
/data/NNDL/data/image/87/672/2013/e3c7d6cd758d74.jpg,/data/NNDL/data/image/149/1791/2009/289c19a94e54b8.jpg,1
/data/NNDL/data/image/87/673/2011/f84754eb721a69.jpg,/data/NNDL/data/image/87/673/2013/c269f3ce0b4b16.jpg,0
/data/NNDL/data/image/125/784/2008/81d2d698737f5d.jpg,/data/NNDL/data/image/66/1998/2012/b05953eed4600f.jpg,1
/data/NNDL/data/image/89/1787/2009/67841d8953de7f.jpg,/data/NNDL/data/image/89/1786/2010/3060de648de0fd.jpg,0
/data/NNDL/data/image/43/1904/2011/ebc459796d50af.jpg,/data/NNDL/data/image/87/676/2014/c6a72135ff0a41.jpg,1
/data/NNDL/data/image/152/413/2008/a8ce1661bbb347.jpg,/data/NNDL/data/image/152/413/2009/983a855f0e568b.jpg,0
/data/NNDL/data/image/93/849/2012/b8400b1828ac46.jpg,/data/NNDL/data/image/120/1691/2011/5a73c12467cdc0.jpg,1
/data/NNDL/data/image/3/1758/2009/7c958e6b7ffd2b.jpg,/data/NNDL/data/image/3/1758/2009/d5be593c9fd360.jpg,0
/data/NNDL/data/image/109/1550/2012/d8ff185b786d4f.jpg,/data/NNDL/data/image/80/953/2010/beb3732938167f.jpg,1
/data/NNDL/data/image/9/1114/2011/059f21d21ebda3.jpg,/data/NNDL/data/image/9/1116/2014/4ac89b602cf5d1.jpg,0
/data/NNDL/data/image/120/1687/2009/e3c6fb01f67332.jpg,/data/NNDL/data/image/163/721/2012/7d64ab6648ca9a.jpg,1
/data/NNDL/data/image/98/433/2011/117026695881df.jpg,/data/NNDL/data/image/98/433/2014/62babbbea3d65b.jpg,0
/data/NNDL/data/image/82/344/2013/1a3dcb4d799b76.jpg,/data/NNDL/data/image/160/795/2014/5dccf001aeedd2.jpg,1
/data/NNDL/data/image/20/1117/2012/a0c8887e968e40.jpg,/data/NNDL/data/image/20/1117/2012/935152f4cc4f6a.jpg,0
